remoteip,date,date1,time,destination,req_method,status,distance,delay,user_agent,referal,requests,error_level,Response_time,error_message
::1,1021225,04-12-2012,12:47:06,HTTP/1.0,OPTIONS,200,490,152,Apache/2.2.20,webworld.com,"\POST /phpmyadmin/tbl_row_acti""",error,388,"\GET /phpmyadmin/sql.php?db=ab"""
::1,1021225,04-12-2012,12:47:07,HTTP/1.0,OPTIONS,200,499,152,Apache/2.2.20,google.com,"\GET /phpmyadmin/sql.php?db=ab""",error,162,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1027
::1,1021225,04-12-2012,12:47:08,HTTP/1.0,OPTIONS,200,482,152,Apache/2.2.20,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,167,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1028
127.0.0.1,1021225,04-12-2012,12:51:24,HTTP/1.1,GET,404,554,495,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,557,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021225,04-12-2012,12:51:26,HTTP/1.1,GET,404,762,494,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,365,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1028
127.0.0.1,1021225,04-12-2012,12:53:58,HTTP/1.1,GET,200,55338,1744,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,462,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1029
127.0.0.1,1021225,04-12-2012,12:53:58,HTTP/1.1,GET,304,182,212,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,557,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021227,04-12-2012,12:53:58,HTTP/1.1,GET,304,81,211,Mozilla/5.0,facebook,"\GET /access.php HTTP/1.0\""""",error,565,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1029
127.0.0.1,1021227,04-12-2012,12:53:58,HTTP/1.1,GET,304,387,211,Mozilla/5.0,facebook,"\GET /access.php HTTP/1.0\""""",error,278,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1030
127.0.0.1,1021228,04-12-2012,12:53:58,HTTP/1.1,GET,200,42804,2658,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,290,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,200,124875,8415,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,206,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1030
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,200,133419,1743,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,177,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1031
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,168,212,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,165,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,340,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,150,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1031
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,816,211,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,164,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1032
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,200,47603,2656,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,374,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,200,107609,8415,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,518,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1032
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,181,210,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,506,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1033
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,115,212,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,328,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,128,210,Mozilla/5.0,amazon.com,"\POST /phpmyadmin/tbl_row_acti""",error,199,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1033
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,118,212,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/sql.php?db=ab""",error,158,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1034
127.0.0.1,1021230,04-12-2012,12:53:58,HTTP/1.1,GET,304,118,210,Mozilla/5.0,myspace.com,"\POST /phpmyadmin/tbl_row_acti""",error,262,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021231,04-12-2012,12:53:58,HTTP/1.1,GET,304,112,211,Mozilla/5.0,pintrest.com,"\POST /phpmyadmin/tbl_row_acti""",error,130,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1034
127.0.0.1,1021235,04-12-2012,12:53:58,HTTP/1.1,GET,304,136,211,Mozilla/5.0,amazon.com,"\POST /phpmyadmin/tbl_row_acti""",error,126,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1035
127.0.0.1,1021235,04-12-2012,12:53:58,HTTP/1.1,GET,304,124,211,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,144,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021235,04-12-2012,12:54:04,HTTP/1.1,POST,200,69591,5536,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,156,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1035
127.0.0.1,1021235,04-12-2012,12:54:21,HTTP/1.1,POST,200,89167,6765,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,130,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1036
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,200,87677,6079,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,133,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,304,185,210,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,1367,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1036
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,304,102,210,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,164,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1037
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,304,282,213,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,327,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,304,124,212,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,128,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1037
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,304,113,211,Mozilla/5.0,facebook,"\POST /phpmyadmin/tbl_row_acti""",error,315,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1038
127.0.0.1,1021235,04-12-2012,12:54:56,HTTP/1.1,GET,304,307,211,Mozilla/5.0,google.com,"\GET /phpmyadmin/sql.php?db=ab""",error,131,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021236,04-12-2012,12:54:56,HTTP/1.1,GET,304,99,211,Mozilla/5.0,yahoo.com,"\POST /phpmyadmin/tbl_row_acti""",error,387,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1038
127.0.0.1,1021237,04-12-2012,12:55:10,HTTP/1.1,GET,200,99235,4954,Mozilla/5.0,myspace.com,"\POST /phpmyadmin/tbl_row_acti""",error,1490,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1039
127.0.0.1,1021237,04-12-2012,12:55:11,HTTP/1.1,GET,304,195,210,Mozilla/5.0,pintrest.com,"\POST /phpmyadmin/tbl_row_acti""",error,1102,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021237,04-12-2012,12:55:11,HTTP/1.1,GET,304,183,213,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/sql.php?db=ab""",error,908,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1039
127.0.0.1,1021238,04-12-2012,12:55:11,HTTP/1.1,GET,304,185,210,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,921,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1040
127.0.0.1,1021239,04-12-2012,12:55:11,HTTP/1.1,GET,304,188,212,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,527,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021240,04-12-2012,12:55:11,HTTP/1.1,GET,304,190,211,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,666,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1040
127.0.0.1,1021240,04-12-2012,12:55:11,HTTP/1.1,GET,304,205,211,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,784,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1041
127.0.0.1,1021240,04-12-2012,12:55:11,HTTP/1.1,GET,304,169,210,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,688,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021240,04-12-2012,12:55:11,HTTP/1.1,GET,200,44961,2639,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,484,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1041
127.0.0.1,1021242,04-12-2012,12:55:11,HTTP/1.1,GET,200,12322,491,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,626,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1042
127.0.0.1,1021243,04-12-2012,12:55:18,HTTP/1.1,GET,200,27716,388,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,359,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021243,04-12-2012,12:55:18,HTTP/1.1,GET,200,58300,1823,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,537,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1042
127.0.0.1,1021244,04-12-2012,12:55:23,HTTP/1.1,GET,404,783,494,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,338,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1043
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,200,68596,5588,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,416,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,304,173,210,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,644,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1043
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,304,156,213,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,299,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1044
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,304,118,211,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,176,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,304,114,212,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,176,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1044
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,304,90,210,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,486,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1045
127.0.0.1,1021245,04-12-2012,12:55:28,HTTP/1.1,GET,304,128,212,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,395,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021247,04-12-2012,12:55:28,HTTP/1.1,GET,304,99,211,Mozilla/5.0,facebook,"\POST /phpmyadmin/tbl_row_acti""",error,197,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1045
127.0.0.1,1021248,04-12-2012,12:55:28,HTTP/1.1,GET,304,119,212,Mozilla/5.0,facebook,"\GET /phpmyadmin/sql.php?db=ab""",error,173,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1046
::1,1021249,04-12-2012,12:55:44,HTTP/1.0,OPTIONS,200,256,152,Apache/2.2.20,google.com,"\POST /phpmyadmin/tbl_row_acti""",error,137,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021249,04-12-2012,13:01:41,HTTP/1.1,GET,200,87015,5908,Mozilla/5.0,yahoo.com,"\POST /phpmyadmin/tbl_row_acti""",error,540,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1046
127.0.0.1,1021250,04-12-2012,13:01:41,HTTP/1.1,GET,304,193,210,Mozilla/5.0,myspace.com,"\POST /phpmyadmin/tbl_row_acti""",error,344,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1047
127.0.0.1,1021250,04-12-2012,13:01:41,HTTP/1.1,GET,304,327,213,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/sql.php?db=ab""",error,588,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021250,04-12-2012,13:01:41,HTTP/1.1,GET,304,123,210,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,484,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1047
127.0.0.1,1021250,04-12-2012,13:01:41,HTTP/1.1,GET,304,113,212,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,544,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1048
127.0.0.1,1021250,04-12-2012,13:01:41,HTTP/1.1,GET,304,95,210,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,155,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021250,04-12-2012,13:01:41,HTTP/1.1,GET,304,89,211,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,158,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1048
127.0.0.1,1021252,04-12-2012,13:01:41,HTTP/1.1,GET,304,125,211,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,457,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1049
127.0.0.1,1021252,04-12-2012,13:01:41,HTTP/1.1,GET,304,316,212,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,650,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021253,04-12-2012,13:01:52,HTTP/1.1,GET,404,306,494,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,1097,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1049
127.0.0.1,1021253,04-12-2012,13:01:52,HTTP/1.1,GET,404,891,494,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,543,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1050
127.0.0.1,1021253,04-12-2012,13:01:53,HTTP/1.1,GET,404,289,494,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,132,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021254,04-12-2012,13:01:54,HTTP/1.1,GET,404,903,494,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,132,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1050
127.0.0.1,1021254,04-12-2012,13:01:58,HTTP/1.1,GET,200,79998,6650,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,133,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1051
127.0.0.1,1021254,04-12-2012,13:01:58,HTTP/1.1,GET,304,160,210,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,615,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021255,04-12-2012,13:01:58,HTTP/1.1,GET,304,103,212,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,673,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1051
127.0.0.1,1021255,04-12-2012,13:01:58,HTTP/1.1,GET,304,287,213,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,565,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1052
127.0.0.1,1021255,04-12-2012,13:01:58,HTTP/1.1,GET,304,227,211,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,161,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021257,04-12-2012,13:01:58,HTTP/1.1,GET,304,270,211,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,638,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1052
127.0.0.1,1021257,04-12-2012,13:01:58,HTTP/1.1,GET,304,160,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,677,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1053
127.0.0.1,1021300,04-12-2012,13:01:58,HTTP/1.1,GET,304,340,212,Mozilla/5.0,webworld.com,"\POST /phpmyadmin/tbl_row_acti""",error,194,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021300,04-12-2012,13:01:58,HTTP/1.1,GET,304,317,212,Mozilla/5.0,facebook,"\GET /phpmyadmin/sql.php?db=ab""",error,140,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1053
::1,1021300,04-12-2012,13:02:14,HTTP/1.0,OPTIONS,200,602,152,Apache/2.2.20,facebook,"\POST /phpmyadmin/tbl_row_acti""",error,110254,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1054
::1,1021300,04-12-2012,13:02:15,HTTP/1.0,OPTIONS,200,269,152,Apache/2.2.20,google.com,"\POST /phpmyadmin/tbl_row_acti""",error,164,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,200,95489,6822,Mozilla/5.0,yahoo.com,"\POST /phpmyadmin/tbl_row_acti""",error,153,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1054
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,304,369,210,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/sql.php?db=ab""",error,973,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1055
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,304,245,210,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,157,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,304,604,213,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,1051,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1055
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,304,318,210,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,998,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1056
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,304,776,213,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,1274,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021300,04-12-2012,13:03:16,HTTP/1.1,GET,304,256,211,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,853,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1056
127.0.0.1,1021302,04-12-2012,13:03:16,HTTP/1.1,GET,304,564,212,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,1314,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1057
127.0.0.1,1021302,04-12-2012,13:03:16,HTTP/1.1,GET,304,240,211,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,588,"\GET /phpmyadmin/sql.php?db=ab"""
::1,1021302,04-12-2012,13:03:31,HTTP/1.0,OPTIONS,200,478,152,Apache/2.2.20,amazon.com,"\GET /access.php HTTP/1.0\""""",error,170,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1057
::1,1021303,04-12-2012,13:03:32,HTTP/1.0,OPTIONS,200,518,152,Apache/2.2.20,webworld.com,"\GET /access.php HTTP/1.0\""""",error,166,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1058
127.0.0.1,1021305,04-12-2012,13:06:00,HTTP/1.1,GET,200,48390,1744,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,472,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1021305,04-12-2012,13:06:00,HTTP/1.1,GET,304,187,212,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,476,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1058
127.0.0.1,1021305,04-12-2012,13:06:00,HTTP/1.1,GET,304,141,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,393,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 1059
